"family","genus","sp","species","haploid"
"Anastrophyllaceae","Barbilophozia","quadriloba","Barbilophozia_quadriloba",9
"Lepidoziaceae","Bazzania","bidentula","Bazzania_bidentula",9
"Lepidoziaceae","Bazzania","fauriana","Bazzania_fauriana",9
"Lepidoziaceae","Bazzania","flaccida","Bazzania_flaccida",9
"Lepidoziaceae","Bazzania","japonica","Bazzania_japonica",9
"Lepidoziaceae","Bazzania","loricata","Bazzania_loricata",9
"Lepidoziaceae","Bazzania","revoluta","Bazzania_revoluta",9
"Lepidoziaceae","Bazzania","magna","Bazzania_magna",9
"Lepidoziaceae","Bazzania","ovifolia","Bazzania_ovifolia",9
"Lepidoziaceae","Bazzania","remotifolia","Bazzania_remotifolia",9
"Pseudolepicoleaceae","Blepharostoma","minus","Blepharostoma_minus",18
"Pseudolepicoleaceae","Blepharostoma","trichophyllum","Blepharostoma_trichophyllum",9
"Haplomitriaceae","Calobryum","dentatum","Calobryum_dentatum",9
"Calypogeiaceae","Calypogeia","fissa","Calypogeia_fissa",18
"Lejeuneaceae","Caudalejeunea","hanningtonii","Caudalejeunea_hanningtonii",8
"Cephaloziaceae","Cephalozia","hamatiloba","Cephalozia_hamatiloba",18
"Cephaloziaceae","Cephalozia","pleniceps","Cephalozia_pleniceps",18
"Cephaloziellaceae","Cephaloziella","varians","Cephaloziella_varians",16
"Lejeuneaceae","Ceratolejeunea","zenkeri","Ceratolejeunea_zenkeri",9
"Mastigophoraceae","Mastigophora","diclados","Mastigophora_diclados",9
"Anastrophyllaceae","Chandonanthus","setiformis","Chandonanthus_setiformis",9
"Lejeuneaceae","Cheilolejeunea","imbricata","Cheilolejeunea_imbricata",9
"Plagiochilaceae","Chiastocaulon","dendroides","Chiastocaulon_dendroides",9
"Geocalycaceae","Heteroscyphus","argutus","Heteroscyphus_argutus",9
"Geocalycaceae","Heteroscyphus","decurrens","Heteroscyphus_decurrens",9
"Lophocoleaceae","Chiloscyphus","himalayensis","Chiloscyphus_himalayensis",9
"Lophocoleaceae","Chiloscyphus","hookeri","Chiloscyphus_hookeri",9
"Lophocoleaceae","Chiloscyphus","profundus","Chiloscyphus_profundus",9
"Cephaloziaceae","Cladopodiella","fluitans","Cladopodiella_fluitans",9
"Geocalycaceae","Clasmatocolea","humilis","Clasmatocolea_humilis",9
"Lejeuneaceae","Cololejeunea","dissita","Cololejeunea_dissita",8
"Lejeuneaceae","Cololejeunea","goebelii","Cololejeunea_goebelii",8
"Lejeuneaceae","Cololejeunea","ornata","Cololejeunea_ornata",8
"Corsiniaceae","Cronisia","weddellii","Cronisia_weddellii",9
"Dendrocerotaceae","Dendroceros","crispus","Dendroceros_crispus",5
"Jungermanniaceae","Denotarisia","linguifolia","Denotarisia_linguifolia",9
"Scapaniaceae","Diplophyllum","taxifolium","Diplophyllum_taxifolium",8
"Scapaniaceae","Douinia","ovata","Douinia_ovata",9
"Lejeuneaceae","Drepanolejeunea","vesiculosa","Drepanolejeunea_vesiculosa",9
"Corsiniaceae","Cronisia","fimbriata","Cronisia_fimbriata",8
"Fossombroniaceae","Fossombronia","alaskana","Fossombronia_alaskana",9
"Fossombroniaceae","Fossombronia","foveolata","Fossombronia_foveolata",9
"Fossombroniaceae","Fossombronia","incurva","Fossombronia_incurva",8
"Fossombroniaceae","Fossombronia","longiseta","Fossombronia_longiseta",8
"Fossombroniaceae","Fossombronia","lophoclada","Fossombronia_lophoclada",9
"Jubulaceae","Frullania","africana","Frullania_africana",9
"Jubulaceae","Frullania","apiculata","Frullania_apiculata",9
"Jubulaceae","Frullania","asagrayana","Frullania_asagrayana",9
"Jubulaceae","Frullania","bolanderi","Frullania_bolanderi",9
"Jubulaceae","Frullania","californica","Frullania_californica",9
"Jubulaceae","Frullania","catalinae","Frullania_catalinae",9
"Jubulaceae","Frullania","cobrensis","Frullania_cobrensis",9
"Jubulaceae","Frullania","diversitexta","Frullania_diversitexta",9
"Jubulaceae","Frullania","donnellii","Frullania_donnellii",9
"Jubulaceae","Frullania","franciscana","Frullania_franciscana",9
"Jubulaceae","Frullania","intumescens","Frullania_intumescens",9
"Jubulaceae","Frullania","jackii","Frullania_jackii",17
"Jubulaceae","Frullania","kunzei","Frullania_kunzei",9
"Jubulaceae","Frullania","inflata","Frullania_inflata",9
"Jubulaceae","Frullania","motoyana","Frullania_motoyana",9
"Jubulaceae","Frullania","oahuensis","Frullania_oahuensis",9
"Jubulaceae","Frullania","oakesiana","Frullania_oakesiana",9
"Jubulaceae","Frullania","obcordata","Frullania_obcordata",9
"Jubulaceae","Frullania","obscurifolia","Frullania_obscurifolia",9
"Jubulaceae","Frullania","plana","Frullania_plana",10
"Jubulaceae","Frullania","ramuligera","Frullania_ramuligera",9
"Jubulaceae","Frullania","retusa","Frullania_retusa",8
"Jubulaceae","Frullania","riojaneirensis","Frullania_riojaneirensis",9
"Jubulaceae","Frullania","riparia","Frullania_riparia",9
"Jubulaceae","Frullania","serrata","Frullania_serrata",8
"Jubulaceae","Frullania","taradakensis","Frullania_taradakensis",9
"Jubulaceae","Frullania","vethii","Frullania_vethii",9
"Geocalycaceae","Geocalyx","lancistipulus","Geocalyx_lancistipulus",9
"Arnelliaceae","Gongylanthus","ericetorum","Gongylanthus_ericetorum",9
"Gymnomitriaceae","Gymnomitrion","concinnatum","Gymnomitrion_concinnatum",9
"Haplomitriaceae","Haplomitrium","chilensis","Haplomitrium_chilensis",9
"Jungermanniaceae","Hattoria","yakushimensis","Hattoria_yakushimensis",9
"Pallaviciniaceae","Hattorianthus","erimonus","Hattorianthus_erimonus",8
"Herbertaceae","Herbertus","aduncus","Herbertus_aduncus",9
"Herbertaceae","Herbertus","dicranus","Herbertus_dicranus",9
"Hymenophytaceae","Hymenophyton","flabellatum","Hymenophyton_flabellatum",8
"Jackiellaceae","Jackiella","javanica","Jackiella_javanica",9
"Jungermanniaceae","Jamesoniella","nipponica","Jamesoniella_nipponica",8
"Pallaviciniaceae","Jensenia","decipiens","Jensenia_decipiens",4
"Jubulaceae","Jubula","hutchinsiae","Jubula_hutchinsiae",9
"Jubulaceae","Jubula","pennsylvanica","Jubula_pennsylvanica",9
"Jungermanniaceae","Jungermannia","cyclops","Jungermannia_cyclops",9
"Jungermanniaceae","Jungermannia","exsertifolia","Jungermannia_exsertifolia",9
"Jungermanniaceae","Jungermannia","fauriana","Jungermannia_fauriana",9
"Jungermanniaceae","Jungermannia","hattoriana","Jungermannia_hattoriana",9
"Jungermanniaceae","Solenostoma","horikawanum","Solenostoma_horikawanum",9
"Jungermanniaceae","Jungermannia","obovata","Jungermannia_obovata",18
"Jungermanniaceae","Jungermannia","paroica","Jungermannia_paroica",9
"Jungermanniaceae","Jungermannia","plagiochiloides","Jungermannia_plagiochiloides",9
"Jungermanniaceae","Jungermannia","pyriflora","Jungermannia_pyriflora",9
"Jungermanniaceae","Jungermannia","radicellosa","Jungermannia_radicellosa",9
"Jungermanniaceae","Jungermannia","rosulans","Jungermannia_rosulans",9
"Jungermanniaceae","Jungermannia","rubripunctata","Jungermannia_rubripunctata",9
"Jungermanniaceae","Jungermannia","subelliptica","Jungermannia_subelliptica",9
"Jungermanniaceae","Jungermannia","tetragona","Jungermannia_tetragona",9
"Lejeuneaceae","Lejeunea","cavifolia","Lejeunea_cavifolia",10
"Lejeuneaceae","Lejeunea","compacta","Lejeunea_compacta",9
"Lejeuneaceae","Lejeunea","discreta","Lejeunea_discreta",8
"Lejeuneaceae","Lejeunea","flava","Lejeunea_flava",9
"Lepicoleaceae","Lepicolea","loriana","Lepicolea_loriana",18
"Lepicoleaceae","Lepicolea","ochroleuca","Lepicolea_ochroleuca",18
"Lepidoziaceae","Lepidozia","pearsonii","Lepidozia_pearsonii",8
"Lejeuneaceae","Leptolejeunea","elliptica","Leptolejeunea_elliptica",9
"Acrobolbaceae","Lethocolea","glossophylla","Lethocolea_glossophylla",9
"Lejeuneaceae","Leucolejeunea","xanthocarpa","Leucolejeunea_xanthocarpa",9
"Lophocoleaceae","Lophocolea","bispinosa","Lophocolea_bispinosa",8
"Lophocoleaceae","Lophocolea","compacta","Lophocolea_compacta",9
"Lophocoleaceae","Lophocolea","formosana","Lophocolea_formosana",9
"Lophocoleaceae","Lophocolea","semiteres","Lophocolea_semiteres",8
"Lophocoleaceae","Lophocolea","textilis","Lophocolea_textilis",9
"Lejeuneaceae","Lopholejeunea","aberrantia","Lopholejeunea_aberrantia",9
"Jungermanniaceae","Lophozia","bantriensis","Lophozia_bantriensis",9
"Jungermanniaceae","Lophozia","capitata","Lophozia_capitata",9
"Jungermanniaceae","Lophozia","fauriana","Lophozia_fauriana",9
"Jungermanniaceae","Lophozia","formosana","Lophozia_formosana",9
"Jungermanniaceae","Lophozia","gillmanii","Lophozia_gillmanii",9
"Jungermanniaceae","Lophozia","grandiretis","Lophozia_grandiretis",14
"Jungermanniaceae","Lophozia","heterocolpos","Lophozia_heterocolpos",9
"Jungermanniaceae","Lophozia","herzogiana","Lophozia_herzogiana",9
"Jungermanniaceae","Lophozia","laxa","Lophozia_laxa",9
"Jungermanniaceae","Lophozia","longidens","Lophozia_longidens",9
"Jungermanniaceae","Lophozia","obtusa","Lophozia_obtusa",8
"Jungermanniaceae","Lophozia","opacifolia","Lophozia_opacifolia",18
"Jungermanniaceae","Lophozia","sudetica","Lophozia_sudetica",9
"Jungermanniaceae","Lophozia","undulata","Lophozia_undulata",9
"Jungermanniaceae","Lophozia","wenzelii","Lophozia_wenzelii",9
"Aytoniaceae","Mannia","barbifrons","Mannia_barbifrons",9
"Aytoniaceae","Mannia","brachypoda","Mannia_brachypoda",9
"Aytoniaceae","Mannia","levigata","Mannia_levigata",9
"Aytoniaceae","Mannia","pilosa","Mannia_pilosa",9
"Aytoniaceae","Mannia","triandra","Mannia_triandra",9
"Marchantiaceae","Marchantia","breviloba","Marchantia_breviloba",18
"Marchantiaceae","Marchantia","chenopoda","Marchantia_chenopoda",9
"Marchantiaceae","Marchantia","formosana","Marchantia_formosana",8
"Marchantiaceae","Marchantia","geminata","Marchantia_geminata",9
"Marchantiaceae","Marchantia","globosa","Marchantia_globosa",18
"Marchantiaceae","Marchantia","hexaptera","Marchantia_hexaptera",9
"Marchantiaceae","Marchantia","papillata","Marchantia_papillata",9
"Marchantiaceae","Marchantia","macropora","Marchantia_macropora",9
"Marchantiaceae","Marchantia","nepalensis","Marchantia_nepalensis",8
"Marchantiaceae","Marchantia","papillata","Marchantia_papillata",9
"Marchantiaceae","Marchantia","pappeana","Marchantia_pappeana",9
"Marchantiaceae","Marchantia","alpestris","Marchantia_alpestris",9
"Marchantiaceae","Marchantia","radiata","Marchantia_radiata",9
"Marchantiaceae","Marchantia","streimannii","Marchantia_streimannii",9
"Gymnomitriaceae","Marsupella","emarginata","Marsupella_emarginata",9
"Gymnomitriaceae","Marsupella","yakushimensis","Marsupella_yakushimensis",9
"Mastigophoraceae","Mastigophora","diclados","Mastigophora_diclados",9
"Calypogeiaceae","Metacalypogeia","cordifolia","Metacalypogeia_cordifolia",9
"Metzgeriaceae","Metzgeria","fruticulosa","Metzgeria_fruticulosa",8
"Jungermanniaceae","Nardia","unispiralis","Nardia_unispiralis",9
"Jubulaceae","Neohattoria","herzogii","Neohattoria_herzogii",8
"Neotrichocoleaceae","Neotrichocolea","bisseti","Neotrichocolea_bisseti",9
"Lejeuneaceae","Nipponolejeunea","subalpina","Nipponolejeunea_subalpina",9
"Jungermanniaceae","Nothostrepta","bifida","Nothostrepta_bifida",9
"Notothyladaceae","Notothylas","indica","Notothylas_indica",5
"Cephaloziaceae","Nowellia","curvifolia","Nowellia_curvifolia",9
"Cephaloziaceae","Odontoschisma","macounii","Odontoschisma_macounii",9
"Lophocoleaceae","Chiloscyphus","dissitifolius","Chiloscyphus_dissitifolius",9
"Plagiochilaceae","Pedinophyllum","truncatum","Pedinophyllum_truncatum",9
"Pelliaceae","Pellia","megaspora","Pellia_megaspora",9
"Cleveaceae","Peltolepis","quadrata","Peltolepis_quadrata",9
"Cleveaceae","Peltolepis","japonica","Peltolepis_japonica",18
"Anthocerotaceae","Phaeoceros","laevis","Phaeoceros_laevis",5
"Anthocerotaceae","Phaeoceros","pearsonii","Phaeoceros_pearsonii",4
"Aytoniaceae","Plagiochasma","beccarianum","Plagiochasma_beccarianum",9
"Aytoniaceae","Plagiochasma","cordatum","Plagiochasma_cordatum",9
"Aytoniaceae","Plagiochasma","cuneatum","Plagiochasma_cuneatum",9
"Aytoniaceae","Plagiochasma","intermedium","Plagiochasma_intermedium",9
"Aytoniaceae","Plagiochasma","microcephalum","Plagiochasma_microcephalum",9
"Plagiochilaceae","Plagiochila","adianthoides","Plagiochila_adianthoides",10
"Plagiochilaceae","Plagiochila","anthracina","Plagiochila_anthracina",9
"Plagiochilaceae","Plagiochila","arbuscula","Plagiochila_arbuscula",9
"Plagiochilaceae","Plagiochila","arctica","Plagiochila_arctica",9
"Plagiochilaceae","Plagiochila","cameronensis","Plagiochila_cameronensis",9
"Plagiochilaceae","Plagiochila","crassitexta","Plagiochila_crassitexta",9
"Plagiochilaceae","Plagiochila","elata","Plagiochila_elata",9
"Plagiochilaceae","Plagiochila","flexuosa","Plagiochila_flexuosa",9
"Plagiochilaceae","Plagiochila","gollanii","Plagiochila_gollanii",9
"Plagiochilaceae","Plagiochila","hakkodensis","Plagiochila_hakkodensis",9
"Plagiochilaceae","Plagiochila","jacquinotii","Plagiochila_jacquinotii",9
"Plagiochilaceae","Plagiochila","orbicularis","Plagiochila_orbicularis",9
"Plagiochilaceae","Plagiochila","semidecurrens","Plagiochila_semidecurrens",9
"Plagiochilaceae","Plagiochila","tambillensis","Plagiochila_tambillensis",9
"Plagiochilaceae","Plagiochila","truncata","Plagiochila_truncata",9
"Plagiochilaceae","Plagiochila","yokogurensis","Plagiochila_yokogurensis",9
"Cephaloziaceae","Pleurocladula","albescens","Pleurocladula_albescens",9
"Cephaloziaceae","Pleurocladula","islandica","Pleurocladula_islandica",9
"Pleuroziaceae","Pleurozia","gigantea","Pleurozia_gigantea",9
"Pleuroziaceae","Pleurozia","giganteoides","Pleurozia_giganteoides",9
"Pleuroziaceae","Pleurozia","purpurea","Pleurozia_purpurea",8
"Porellaceae","Porella","densifolia","Porella_densifolia",7
"Porellaceae","Porella","caespitans","Porella_caespitans",8
"Porellaceae","Porella","chinensis","Porella_chinensis",8
"Porellaceae","Porella","denticulata","Porella_denticulata",7
"Porellaceae","Porella","grandiloba","Porella_grandiloba",8
"Porellaceae","Porella","obtusata","Porella_obtusata",7
"Porellaceae","Porella","obtusata","Porella_obtusata",9
"Porellaceae","Porella","plumosa","Porella_plumosa",7
"Pseudolepicoleaceae","Pseudolepicolea","fryei","Pseudolepicolea_fryei",9
"Radulaceae","Radula","auriculata","Radula_auriculata",6
"Radulaceae","Radula","brunnea","Radula_brunnea",6
"Radulaceae","Radula","constricta","Radula_constricta",6
"Radulaceae","Radula","fauriana","Radula_fauriana",6
"Radulaceae","Radula","flaccida","Radula_flaccida",6
"Radulaceae","Radula","javanica","Radula_javanica",8
"Radulaceae","Radula","mollis","Radula_mollis",8
"Radulaceae","Radula","oyamensis","Radula_oyamensis",8
"Radulaceae","Radula","prolifera","Radula_prolifera",6
"Radulaceae","Radula","retroflexa","Radula_retroflexa",8
"Aneuraceae","Riccardia","aberrans","Riccardia_aberrans",9
"Aneuraceae","Riccardia","aequicellularis","Riccardia_aequicellularis",10
"Aneuraceae","Riccardia","andina","Riccardia_andina",9
"Aneuraceae","Riccardia","anguste-alata","Riccardia_anguste-alata",10
"Aneuraceae","Riccardia","argentolimbata","Riccardia_argentolimbata",10
"Aneuraceae","Riccardia","aspera","Riccardia_aspera",10
"Aneuraceae","Riccardia","bipinnatifida","Riccardia_bipinnatifida",10
"Aneuraceae","Riccardia","bliklika","Riccardia_bliklika",20
"Aneuraceae","Riccardia","capillacea","Riccardia_capillacea",9
"Aneuraceae","Riccardia","ciliolata","Riccardia_ciliolata",10
"Aneuraceae","Riccardia","crassa","Riccardia_crassa",10
"Aneuraceae","Riccardia","crassicaulis","Riccardia_crassicaulis",10
"Aneuraceae","Riccardia","demkarmana","Riccardia_demkarmana",10
"Aneuraceae","Riccardia","foliacea","Riccardia_foliacea",9
"Aneuraceae","Riccardia","geniana","Riccardia_geniana",10
"Aneuraceae","Riccardia","gogolensis","Riccardia_gogolensis",10
"Aneuraceae","Riccardia","hypipamensis","Riccardia_hypipamensis",10
"Aneuraceae","Riccardia","ibana","Riccardia_ibana",10
"Aneuraceae","Riccardia","jackii","Riccardia_jackii",10
"Aneuraceae","Riccardia","japonica","Riccardia_japonica",10
"Aneuraceae","Riccardia","judithae","Riccardia_judithae",10
"Aneuraceae","Riccardia","kowaldiana","Riccardia_kowaldiana",10
"Aneuraceae","Riccardia","limbata","Riccardia_limbata",20
"Aneuraceae","Aneura","minima","Aneura_minima",10
"Aneuraceae","Riccardia","macdonaldiana","Riccardia_macdonaldiana",10
"Aneuraceae","Riccardia","omkaliensis","Riccardia_omkaliensis",10
"Aneuraceae","Riccardia","pallida","Riccardia_pallida",9
"Aneuraceae","Riccardia","papillata","Riccardia_papillata",9
"Aneuraceae","Riccardia","parasitans","Riccardia_parasitans",10
"Aneuraceae","Riccardia","pengagensis","Riccardia_pengagensis",10
"Aneuraceae","Riccardia","phleganiana","Riccardia_phleganiana",10
"Aneuraceae","Riccardia","pindaundensis","Riccardia_pindaundensis",10
"Aneuraceae","Riccardia","pindensis","Riccardia_pindensis",10
"Aneuraceae","Riccardia","poeppigiana","Riccardia_poeppigiana",10
"Aneuraceae","Riccardia","rupicola","Riccardia_rupicola",10
"Aneuraceae","Aneura","scabra","Aneura_scabra",10
"Aneuraceae","Riccardia","smaragdina","Riccardia_smaragdina",10
"Aneuraceae","Riccardia","tenella","Riccardia_tenella",10
"Ricciaceae","Riccia","alatospora","Riccia_alatospora",8
"Ricciaceae","Riccia","albida","Riccia_albida",8
"Ricciaceae","Riccia","alboporosa","Riccia_alboporosa",10
"Ricciaceae","Riccia","albornata","Riccia_albornata",15
"Ricciaceae","Riccia","albovestita","Riccia_albovestita",8
"Ricciaceae","Riccia","ampullacea","Riccia_ampullacea",16
"Ricciaceae","Riccia","angolensis","Riccia_angolensis",8
"Ricciaceae","Riccia","asprella","Riccia_asprella",8
"Ricciaceae","Riccia","austinii","Riccia_austinii",8
"Ricciaceae","Riccia","beyrichiana","Riccia_beyrichiana",8
"Ricciaceae","Riccia","blackii","Riccia_blackii",16
"Ricciaceae","Riccia","breidleri","Riccia_breidleri",9
"Exormothecaceae","Exormotheca","bullosa","Exormotheca_bullosa",8
"Ricciaceae","Riccia","californica","Riccia_californica",8
"Ricciaceae","Riccia","capensis","Riccia_capensis",8
"Ricciaceae","Riccia","collata","Riccia_collata",8
"Ricciaceae","Riccia","compacta","Riccia_compacta",8
"Ricciaceae","Riccia","crassa","Riccia_crassa",8
"Ricciaceae","Riccia","crenatodentata","Riccia_crenatodentata",9
"Ricciaceae","Riccia","cupulifera","Riccia_cupulifera",8
"Ricciaceae","Riccia","deserticola","Riccia_deserticola",8
"Ricciaceae","Riccia","dictyospora","Riccia_dictyospora",8
"Ricciaceae","Riccia","duthieae","Riccia_duthieae",8
"Ricciaceae","Riccia","furfuracea","Riccia_furfuracea",16
"Ricciaceae","Riccia","gemmifera","Riccia_gemmifera",8
"Ricciaceae","Riccia","glauca","Riccia_glauca",8
"Ricciaceae","Riccia","hantamensis","Riccia_hantamensis",9
"Ricciaceae","Riccia","hirsuta","Riccia_hirsuta",8
"Ricciaceae","Riccia","hortorum","Riccia_hortorum",8
"Ricciaceae","Riccia","howellii","Riccia_howellii",8
"Ricciaceae","Riccia","intermedia","Riccia_intermedia",8
"Ricciaceae","Riccia","junghuhniana","Riccia_junghuhniana",8
"Ricciaceae","Riccia","lanceolata","Riccia_lanceolata",16
"Ricciaceae","Riccia","luticola","Riccia_luticola",8
"Ricciaceae","Riccia","macrocarpa","Riccia_macrocarpa",8
"Ricciaceae","Riccia","macrospora","Riccia_macrospora",48
"Ricciaceae","Riccia","mammifera","Riccia_mammifera",9
"Ricciaceae","Riccia","marginata","Riccia_marginata",16
"Ricciaceae","Riccia","membranacea","Riccia_membranacea",8
"Ricciaceae","Riccia","microciliata","Riccia_microciliata",8
"Ricciaceae","Riccia","miyakeana","Riccia_miyakeana",16
"Ricciaceae","Riccia","moenkemeyeri","Riccia_moenkemeyeri",8
"Ricciaceae","Riccia","montana","Riccia_montana",9
"Ricciaceae","Riccia","montaguensis","Riccia_montaguensis",8
"Ricciaceae","Riccia","multifida","Riccia_multifida",8
"Ricciaceae","Riccia","muscicola","Riccia_muscicola",8
"Ricciaceae","Riccia","natalensis","Riccia_natalensis",9
"Ricciaceae","Riccia","nigerica","Riccia_nigerica",8
"Ricciaceae","Riccia","nipponica","Riccia_nipponica",8
"Ricciaceae","Riccia","okahandjana","Riccia_okahandjana",8
"Ricciaceae","Riccia","olgensis","Riccia_olgensis",8
"Ricciaceae","Riccia","papulosa","Riccia_papulosa",16
"Ricciaceae","Riccia","parvoareolata","Riccia_parvoareolata",8
"Ricciaceae","Riccia","perssonii","Riccia_perssonii",8
"Ricciaceae","Riccia","purpurascens","Riccia_purpurascens",8
"Ricciaceae","Riccia","rorida","Riccia_rorida",16
"Ricciaceae","Riccia","rosea","Riccia_rosea",8
"Ricciaceae","Riccia","runssorensis","Riccia_runssorensis",8
"Ricciaceae","Riccia","sarcosa","Riccia_sarcosa",8
"Ricciaceae","Riccia","schelpei","Riccia_schelpei",8
"Ricciaceae","Riccia","spongiosula","Riccia_spongiosula",8
"Ricciaceae","Riccia","stricta","Riccia_stricta",8
"Ricciaceae","Riccia","sullivantii","Riccia_sullivantii",7
"Ricciaceae","Riccia","tomentosa","Riccia_tomentosa",8
"Ricciaceae","Riccia","villosa","Riccia_villosa",8
"Ricciaceae","Riccia","vitrenosa","Riccia_vitrenosa",8
"Ricciaceae","Riccia","volkii","Riccia_volkii",8
"Ricciaceae","Riccia","warnstorfii","Riccia_warnstorfii",9
"Ricciaceae","Riccia","zachariae","Riccia_zachariae",16
"Riellaceae","Riella","parisii","Riella_parisii",8
"Riellaceae","Riella","purpureospora","Riella_purpureospora",9
"Geocalycaceae","Saccogyna","viticulosa","Saccogyna_viticulosa",8
"Geocalycaceae","Saccogynidium","goebelii","Saccogynidium_goebelii",9
"Geocalycaceae","Saccogynidium","rigidulum","Saccogynidium_rigidulum",9
"Allisoniaceae","Sandeothallus","radiculosus","Sandeothallus_radiculosus",8
"Cleveaceae","Sauteria","alpina","Sauteria_alpina",36
"Scapaniaceae","Scapania","aequiloba","Scapania_aequiloba",8
"Scapaniaceae","Scapania","ampliata","Scapania_ampliata",9
"Scapaniaceae","Scapania","bolanderi","Scapania_bolanderi",9
"Scapaniaceae","Scapania","curta","Scapania_curta",16
"Scapaniaceae","Scapania","cuspiduligera","Scapania_cuspiduligera",9
"Scapaniaceae","Scapania","glaucocephala","Scapania_glaucocephala",8
"Scapaniaceae","Scapania","ligulata","Scapania_ligulata",9
"Scapaniaceae","Scapania","lingulata","Scapania_lingulata",27
"Scapaniaceae","Scapania","uliginosa","Scapania_uliginosa",8
"Scapaniaceae","Scapania","parvitexta","Scapania_parvitexta",9
"Scapaniaceae","Scapania","parvitexta","Scapania_parvitexta",9
"Scapaniaceae","Scapania","mucronata","Scapania_mucronata",9
"Scapaniaceae","Scapania","scandica","Scapania_scandica",9
"Scapaniaceae","Scapania","simmonsii","Scapania_simmonsii",9
"Scapaniaceae","Scapania","ligulata","Scapania_ligulata",9
"Scapaniaceae","Scapania","umbrosa","Scapania_umbrosa",8
"Schistochilaceae","Schistochila","aberrans","Schistochila_aberrans",8
"Schistochilaceae","Schistochila","lamellata","Schistochila_lamellata",9
"Schistochilaceae","Schistochila","sciurea","Schistochila_sciurea",8
"Schistochilaceae","Schistochila","splachnophylla","Schistochila_splachnophylla",9
"Schistochilaceae","Schistochila","stratosa","Schistochila_stratosa",9
"Arnelliaceae","Southbya","nigrella","Southbya_nigrella",18
"Arnelliaceae","Southbya","tophacea","Southbya_tophacea",9
"Sphaerocarpaceae","Sphaerocarpos","cristatus","Sphaerocarpos_cristatus",8
"Sphaerocarpaceae","Sphaerocarpos","michelii","Sphaerocarpos_michelii",8
"Sphaerocarpaceae","Sphaerocarpos","stipitatus","Sphaerocarpos_stipitatus",8
"Lejeuneaceae","Spruceanthus","semirepandus","Spruceanthus_semirepandus",9
"Gymnomitriaceae","Stephaniella","paraphyllina","Stephaniella_paraphyllina",9
"Pallaviciniaceae","Symphyogyna","aspera","Symphyogyna_aspera",8
"Jungermanniaceae","Syzygiella","securifolia","Syzygiella_securifolia",9
"Jungermanniaceae","Syzygiella","subintegerrima","Syzygiella_subintegerrima",9
"Lepidoziaceae","Telaranea","murphyae","Telaranea_murphyae",9
"Lepidoziaceae","Telaranea","neesii","Telaranea_neesii",9
"Pseudolepicoleaceae","Temnoma","pilosum","Temnoma_pilosum",9
"Lejeuneaceae","Thysananthus","spathulistipus","Thysananthus_spathulistipus",9
"Lejeuneaceae","Thysananthus","spathulistipus","Thysananthus_spathulistipus",9
"Treubiaceae","Treubia","tasmanica","Treubia_tasmanica",9
"Trichocoleaceae","Trichocolea","obconica","Trichocolea_obconica",9
"Trichocoleaceae","Trichocolea","pluma","Trichocolea_pluma",9
"Jungermanniaceae","Tritomaria","exsecta","Tritomaria_exsecta",9
"Acrobolbaceae","Tylimanthus","urvilleanus","Tylimanthus_urvilleanus",9
"Adelanthaceae","Wettsteinia","inversa","Wettsteinia_inversa",9
"Adelanthaceae","Wettsteinia","schusteriana","Wettsteinia_schusteriana",18
"Plagiochilaceae","Xenochila","integrifolia","Xenochila_integrifolia",9
"Lepidoziaceae","Zoopsis","liukiuensis","Zoopsis_liukiuensis",9
"Pottiaceae","Acaulon","muticum","Acaulon_muticum",26
"Pottiaceae","Acaulon","muticum","Acaulon_muticum",26
"Hookeriaceae","Achrophyllum","dentatum","Achrophyllum_dentatum",12
"Amblystegiaceae","Acrocladium","chlamydophyllum","Acrocladium_chlamydophyllum",11
"Meteoriaceae","Aerobryopsis","subdivergens","Aerobryopsis_subdivergens",11
"Pottiaceae","Aloina","aloides","Aloina_aloides",26
"Amblystegiaceae","Amblystegium","compactum","Amblystegium_compactum",11
"Amblystegiaceae","Amblystegium","rivicola","Amblystegium_rivicola",10
"Amblystegiaceae","Amblystegium","serpens","Amblystegium_serpens",20
"Orthotrichaceae","Amphidium","tortuosum","Amphidium_tortuosum",16
"Orthotrichaceae","Amphidium","mougeotii","Amphidium_mougeotii",13
"Bartramiaceae","Anacolia","menziesii","Anacolia_menziesii",7
"Bartramiaceae","Anacolia","sinensis","Anacolia_sinensis",6
"Andreaeaceae","Andreaea","australis","Andreaea_australis",10
"Andreaeaceae","Andreaea","depressinervis","Andreaea_depressinervis",10
"Andreaeaceae","Andreaea","gainii","Andreaea_gainii",10
"Andreaeaceae","Andreaea","nivalis","Andreaea_nivalis",10
"Andreaeaceae","Andreaea","rothii","Andreaea_rothii",10
"Dicranaceae","Dicranella","schreberiana","Dicranella_schreberiana",15
"Dicranaceae","Anisothecium","hookeri","Anisothecium_hookeri",26
"Pottiaceae","Anoectangium","aestivum","Anoectangium_aestivum",13
"Pottiaceae","Anoectangium","clarum","Anoectangium_clarum",13
"Pottiaceae","Anoectangium","aestivum","Anoectangium_aestivum",13
"Pottiaceae","Anoectangium","hymenodontoides","Anoectangium_hymenodontoides",13
"Bryaceae","Anomobryum","cymbifolium","Anomobryum_cymbifolium",10
"Bryaceae","Anomobryum","filiforme","Anomobryum_filiforme",10
"Thuidiaceae","Anomodon","minor","Anomodon_minor",10
"Thuidiaceae","Anomodon","minor","Anomodon_minor",10
